time,open,high,low,close,tick_volume,spread,real_volume,near_support,near_resistance,at_key_level,level_strength
2026-01-14 16:45:00,1.1655,1.1656900000000001,1.16524,1.1654,548,8,0,0,0,0,0.0
2026-01-14 17:00:00,1.1654,1.16555,1.1651799999999999,1.16533,464,8,0,0,0,0,0.0
2026-01-14 17:15:00,1.16533,1.16533,1.16498,1.16513,476,8,0,0,0,0,0.0
2026-01-14 17:30:00,1.16512,1.16516,1.16456,1.16464,459,8,0,0,0,0,0.0
2026-01-14 17:45:00,1.16464,1.16482,1.16452,1.16465,378,8,0,0,0,0,0.0
2026-01-14 18:00:00,1.16465,1.16469,1.16433,1.16437,401,8,0,1,0,1,14.0
2026-01-14 18:15:00,1.16437,1.16451,1.16415,1.16444,287,8,0,1,0,1,14.0
2026-01-14 18:30:00,1.16444,1.16474,1.16397,1.164,411,8,0,1,0,1,14.0
2026-01-14 18:45:00,1.16402,1.16421,1.16378,1.16378,465,8,0,0,0,0,0.0
2026-01-14 19:00:00,1.16377,1.16388,1.16355,1.16366,413,8,0,0,0,0,0.0
2026-01-14 19:15:00,1.16366,1.16384,1.16363,1.16373,244,8,0,0,0,0,0.0
2026-01-14 19:30:00,1.16374,1.16389,1.16354,1.1638,255,8,0,0,0,0,0.0
2026-01-14 19:45:00,1.1638,1.1639,1.16348,1.16361,326,8,0,0,0,0,0.0
2026-01-14 20:00:00,1.1635900000000001,1.16429,1.1635900000000001,1.1642000000000001,574,8,0,1,0,1,14.0
2026-01-14 20:15:00,1.1642000000000001,1.16436,1.16413,1.16432,353,8,0,1,0,1,14.0
2026-01-14 20:30:00,1.16434,1.16469,1.16427,1.16427,445,8,0,1,0,1,14.0
2026-01-14 20:45:00,1.16427,1.16446,1.16412,1.16429,343,8,0,1,0,1,14.0
2026-01-14 21:00:00,1.1643,1.1646,1.16422,1.16431,248,8,0,1,0,1,14.0
2026-01-14 21:15:00,1.1643,1.16446,1.16418,1.16426,193,8,0,1,0,1,14.0
2026-01-14 21:30:00,1.16426,1.16444,1.1642299999999999,1.16444,171,8,0,1,0,1,14.0
2026-01-14 21:45:00,1.16444,1.16458,1.16425,1.16433,271,8,0,1,0,1,14.0
2026-01-14 22:00:00,1.16433,1.16449,1.16424,1.16446,79,20,0,1,0,1,14.0
2026-01-14 22:15:00,1.1644700000000001,1.16449,1.1642299999999999,1.16448,59,20,0,1,0,1,14.0
2026-01-14 22:30:00,1.16437,1.16446,1.16426,1.16429,103,20,0,1,0,1,14.0
2026-01-14 22:45:00,1.1643,1.16444,1.16416,1.1644,104,8,0,1,0,1,14.0
2026-01-14 23:00:00,1.16441,1.16461,1.16439,1.16458,228,8,0,0,0,0,0.0
2026-01-14 23:15:00,1.16459,1.16466,1.16443,1.16444,139,8,0,1,0,1,14.0
2026-01-14 23:30:00,1.16444,1.16462,1.16444,1.16452,168,8,0,1,0,1,14.0
2026-01-14 23:45:00,1.16452,1.16466,1.16446,1.16446,140,8,0,1,0,1,14.0
2026-01-15 00:00:00,1.1644700000000001,1.1644700000000001,1.16421,1.16428,166,8,0,1,0,1,14.0
2026-01-15 00:15:00,1.16428,1.16453,1.1641,1.16413,210,8,0,1,0,1,14.0
2026-01-15 00:30:00,1.16413,1.1643,1.1637,1.16384,365,8,0,0,0,0,0.0
2026-01-15 00:45:00,1.16385,1.16408,1.16354,1.16374,452,8,0,0,0,0,0.0
2026-01-15 01:00:00,1.16374,1.16394,1.16368,1.16388,414,8,0,1,0,1,14.0
2026-01-15 01:15:00,1.1638600000000001,1.16414,1.16382,1.1639599999999999,448,8,0,1,0,1,14.0
2026-01-15 01:30:00,1.1639599999999999,1.16399,1.16328,1.16391,556,8,0,1,0,1,14.0
2026-01-15 01:45:00,1.16392,1.16408,1.16371,1.16384,399,8,0,0,0,0,0.0
2026-01-15 02:00:00,1.16384,1.16405,1.16371,1.16404,313,8,0,1,0,1,14.0
2026-01-15 02:15:00,1.16404,1.16406,1.16368,1.1637,268,8,0,0,0,0,0.0
2026-01-15 02:30:00,1.1637,1.16394,1.16358,1.16388,249,8,0,1,0,1,14.0
2026-01-15 02:45:00,1.16388,1.16401,1.16383,1.164,209,8,0,1,0,1,14.0
2026-01-15 03:00:00,1.164,1.164,1.16369,1.1637,190,8,0,0,0,0,0.0
2026-01-15 03:15:00,1.1637,1.16395,1.16366,1.16395,262,8,0,1,0,1,14.0
2026-01-15 03:30:00,1.1639599999999999,1.16411,1.16381,1.16411,223,8,0,1,0,1,14.0
2026-01-15 03:45:00,1.16411,1.16411,1.1637,1.1638600000000001,195,8,0,1,0,1,14.0
2026-01-15 04:00:00,1.16387,1.16391,1.16358,1.1635900000000001,170,8,0,0,0,0,0.0
2026-01-15 04:15:00,1.1635900000000001,1.16361,1.16343,1.16351,177,8,0,0,0,0,0.0
2026-01-15 04:30:00,1.16351,1.16366,1.16351,1.1635900000000001,146,8,0,0,0,0,0.0
2026-01-15 04:45:00,1.1635900000000001,1.1636199999999999,1.1634,1.16344,153,8,0,0,0,0,0.0
2026-01-15 05:00:00,1.16342,1.16375,1.16332,1.16367,245,8,0,0,0,0,0.0
2026-01-15 05:15:00,1.16366,1.16372,1.16357,1.16369,184,8,0,0,0,0,0.0
2026-01-15 05:30:00,1.16369,1.16372,1.1635,1.16357,176,8,0,0,0,0,0.0
2026-01-15 05:45:00,1.16356,1.16373,1.16345,1.1635,248,8,0,0,0,0,0.0
2026-01-15 06:00:00,1.16351,1.16379,1.1633499999999999,1.16337,344,8,0,0,0,0,0.0
2026-01-15 06:15:00,1.16337,1.16355,1.16328,1.16347,325,8,0,0,0,0,0.0
2026-01-15 06:30:00,1.16347,1.16348,1.16295,1.16296,354,8,0,0,0,0,0.0
2026-01-15 06:45:00,1.16297,1.16336,1.16297,1.16329,343,8,0,0,0,0,0.0
2026-01-15 07:00:00,1.1633,1.1636199999999999,1.16303,1.16311,581,8,0,0,0,0,0.0
2026-01-15 07:15:00,1.16313,1.16326,1.16257,1.16269,521,8,0,0,0,0,0.0
2026-01-15 07:30:00,1.16268,1.16315,1.16263,1.16289,411,8,0,0,0,0,0.0
2026-01-15 07:45:00,1.1629,1.16295,1.16268,1.16285,366,8,0,0,0,0,0.0
2026-01-15 08:00:00,1.16283,1.16303,1.16266,1.16288,513,8,0,0,0,0,0.0
2026-01-15 08:15:00,1.16285,1.16345,1.16273,1.16334,432,8,0,0,0,0,0.0
2026-01-15 08:30:00,1.16334,1.16352,1.16306,1.16313,509,8,0,0,0,0,0.0
2026-01-15 08:45:00,1.16313,1.16334,1.16291,1.16305,383,8,0,0,0,0,0.0
2026-01-15 09:00:00,1.16306,1.16345,1.16302,1.16316,423,8,0,0,0,0,0.0
2026-01-15 09:15:00,1.16316,1.16344,1.1631,1.16316,586,8,0,0,0,0,0.0
2026-01-15 09:30:00,1.16316,1.16365,1.1629800000000001,1.1636,495,8,0,0,0,0,0.0
2026-01-15 09:45:00,1.1636,1.16394,1.16343,1.16355,418,8,0,0,0,0,0.0
2026-01-15 10:00:00,1.16354,1.16368,1.16326,1.16363,454,8,0,0,0,0,0.0
2026-01-15 10:15:00,1.1636199999999999,1.16389,1.16351,1.16382,389,8,0,0,0,0,0.0
2026-01-15 10:30:00,1.16381,1.16405,1.16366,1.1638600000000001,461,8,0,1,0,1,14.0
2026-01-15 10:45:00,1.16385,1.16387,1.16338,1.16354,387,8,0,0,0,0,0.0
2026-01-15 11:00:00,1.16357,1.16376,1.16344,1.16373,379,8,0,0,0,0,0.0
2026-01-15 11:15:00,1.16372,1.16372,1.16324,1.16337,370,8,0,0,0,0,0.0
2026-01-15 11:30:00,1.16336,1.16361,1.16322,1.16329,349,8,0,0,0,0,0.0
2026-01-15 11:45:00,1.16329,1.16334,1.16299,1.16306,426,8,0,0,0,0,0.0
2026-01-15 12:00:00,1.16304,1.16344,1.163,1.16327,405,8,0,0,0,0,0.0
2026-01-15 12:15:00,1.1632500000000001,1.16343,1.16315,1.16337,321,8,0,0,0,0,0.0
2026-01-15 12:30:00,1.16338,1.16347,1.16314,1.16317,262,8,0,0,0,0,0.0
2026-01-15 12:45:00,1.16317,1.16319,1.16199,1.16225,563,8,0,0,0,0,0.0
2026-01-15 13:00:00,1.16225,1.16247,1.16177,1.16229,621,8,0,0,0,0,0.0
2026-01-15 13:15:00,1.16228,1.16236,1.1617,1.16194,576,8,0,0,0,0,0.0
2026-01-15 13:30:00,1.16192,1.16192,1.16029,1.16061,1364,8,0,0,0,0,0.0
2026-01-15 13:45:00,1.16061,1.1608,1.15984,1.16009,911,8,0,0,1,1,2.0
2026-01-15 14:00:00,1.16011,1.16076,1.15966,1.16069,930,8,0,0,0,0,0.0
2026-01-15 14:15:00,1.16067,1.16104,1.16045,1.16061,710,8,0,0,0,0,0.0
2026-01-15 14:30:00,1.16061,1.16083,1.15928,1.15953,865,8,0,0,0,0,0.0
2026-01-15 14:45:00,1.15953,1.16018,1.15939,1.16009,940,8,0,0,1,1,2.0
2026-01-15 15:00:00,1.16008,1.16069,1.15993,1.16017,854,8,0,0,1,1,2.0
2026-01-15 15:15:00,1.16017,1.16036,1.15967,1.16007,757,8,0,0,1,1,2.0
2026-01-15 15:30:00,1.16005,1.1605,1.15979,1.16046,612,8,0,0,1,1,2.0
2026-01-15 15:45:00,1.16048,1.1609099999999999,1.16006,1.16021,798,8,0,0,1,1,2.0
2026-01-15 16:00:00,1.16021,1.16051,1.15979,1.16051,691,8,0,0,1,1,2.0
2026-01-15 16:15:00,1.1605,1.16105,1.16046,1.16085,498,8,0,0,0,0,0.0
2026-01-15 16:30:00,1.16085,1.16105,1.16063,1.16075,526,8,0,0,0,0,0.0
2026-01-15 16:45:00,1.16076,1.16099,1.16042,1.16042,457,8,0,0,1,1,2.0
2026-01-15 17:00:00,1.16043,1.16095,1.16032,1.16086,493,8,0,0,0,0,0.0
2026-01-15 17:15:00,1.16086,1.16123,1.16061,1.16123,420,8,0,0,0,0,0.0
2026-01-15 17:30:00,1.16123,1.16133,1.16074,1.16075,388,8,0,0,0,0,0.0
2026-01-15 17:45:00,1.16074,1.16109,1.16064,1.16087,383,8,0,0,0,0,0.0
2026-01-15 18:00:00,1.16087,1.16147,1.16086,1.16123,415,8,0,0,0,0,0.0
2026-01-15 18:15:00,1.16123,1.16129,1.16096,1.16115,329,8,0,0,0,0,0.0
2026-01-15 18:30:00,1.16115,1.16143,1.16104,1.16141,311,8,0,0,0,0,0.0
2026-01-15 18:45:00,1.1614,1.16147,1.16126,1.16144,287,8,0,0,0,0,0.0
2026-01-15 19:00:00,1.16143,1.16149,1.16109,1.16137,376,8,0,0,0,0,0.0
2026-01-15 19:15:00,1.16137,1.1616900000000001,1.16137,1.16158,319,8,0,0,0,0,0.0
2026-01-15 19:30:00,1.16159,1.16165,1.16128,1.16138,368,8,0,0,0,0,0.0
2026-01-15 19:45:00,1.1614,1.16144,1.1611799999999999,1.16134,306,8,0,0,0,0,0.0
2026-01-15 20:00:00,1.16134,1.16151,1.1612,1.16129,269,8,0,0,0,0,0.0
2026-01-15 20:15:00,1.16129,1.16134,1.16055,1.16068,401,8,0,0,0,0,0.0
2026-01-15 20:30:00,1.16069,1.16069,1.16025,1.16038,362,8,0,0,1,1,2.0
2026-01-15 20:45:00,1.16038,1.16062,1.16037,1.1604,279,8,0,0,1,1,2.0
2026-01-15 21:00:00,1.16037,1.16053,1.16029,1.1604700000000001,220,8,0,0,1,1,2.0
2026-01-15 21:15:00,1.16048,1.16083,1.16044,1.16074,168,8,0,0,0,0,0.0
2026-01-15 21:30:00,1.16074,1.16098,1.16063,1.16078,188,8,0,0,0,0,0.0
2026-01-15 21:45:00,1.16079,1.16102,1.16067,1.16082,193,8,0,0,0,0,0.0
2026-01-15 22:00:00,1.16082,1.16087,1.1606,1.16062,46,20,0,0,0,0,0.0
2026-01-15 22:15:00,1.16062,1.16083,1.1606,1.16065,88,20,0,0,0,0,0.0
2026-01-15 22:30:00,1.16065,1.1608,1.16059,1.16063,101,20,0,0,0,0,0.0
2026-01-15 22:45:00,1.16062,1.1608,1.16059,1.16074,115,8,0,0,0,0,0.0
2026-01-15 23:00:00,1.16073,1.16094,1.16069,1.16083,139,8,0,0,0,0,0.0
2026-01-15 23:15:00,1.16083,1.16088,1.16075,1.16084,103,8,0,0,0,0,0.0
2026-01-15 23:30:00,1.16084,1.16084,1.16067,1.16084,96,8,0,0,0,0,0.0
2026-01-15 23:45:00,1.16084,1.16097,1.16073,1.16089,115,8,0,0,0,0,0.0
2026-01-16 00:00:00,1.16086,1.16094,1.16064,1.16082,228,8,0,0,0,0,0.0
2026-01-16 00:15:00,1.16082,1.16083,1.16061,1.16065,153,8,0,0,0,0,0.0
2026-01-16 00:30:00,1.16065,1.16069,1.16051,1.16054,167,8,0,0,0,0,0.0
2026-01-16 00:45:00,1.16054,1.16055,1.16024,1.16036,424,8,0,0,1,1,2.0
2026-01-16 01:00:00,1.16034,1.16059,1.16021,1.16055,312,8,0,0,0,0,0.0
2026-01-16 01:15:00,1.16056,1.1606,1.16039,1.16054,249,8,0,0,0,0,0.0
2026-01-16 01:30:00,1.16053,1.16068,1.1604700000000001,1.16063,220,8,0,0,0,0,0.0
2026-01-16 01:45:00,1.16063,1.16083,1.1605699999999999,1.16065,293,8,0,0,0,0,0.0
2026-01-16 02:00:00,1.16065,1.16084,1.16059,1.1607,260,8,0,0,0,0,0.0
2026-01-16 02:15:00,1.16069,1.16095,1.1605699999999999,1.1609099999999999,302,8,0,0,0,0,0.0
2026-01-16 02:30:00,1.16089,1.16138,1.16084,1.16138,445,8,0,0,0,0,0.0
2026-01-16 02:45:00,1.16136,1.16137,1.16082,1.16094,310,8,0,0,0,0,0.0
2026-01-16 03:00:00,1.16093,1.16107,1.16085,1.16095,205,8,0,0,0,0,0.0
2026-01-16 03:15:00,1.16095,1.16095,1.16067,1.16085,221,8,0,0,0,0,0.0
2026-01-16 03:30:00,1.16085,1.1611,1.16079,1.1610800000000001,207,8,0,0,0,0,0.0
2026-01-16 03:45:00,1.1610800000000001,1.16122,1.16095,1.16117,206,8,0,0,0,0,0.0
2026-01-16 04:00:00,1.16117,1.16124,1.16096,1.16109,149,8,0,0,0,0,0.0
2026-01-16 04:15:00,1.1611,1.16124,1.16107,1.16122,139,8,0,0,0,0,0.0
2026-01-16 04:30:00,1.16122,1.16132,1.16113,1.1611799999999999,166,8,0,0,0,0,0.0
2026-01-16 04:45:00,1.1611799999999999,1.16123,1.16106,1.1610800000000001,107,8,0,0,0,0,0.0
2026-01-16 05:00:00,1.1610800000000001,1.1610800000000001,1.16071,1.16074,187,8,0,0,0,0,0.0
2026-01-16 05:15:00,1.16074,1.16099,1.16072,1.16092,144,8,0,0,0,0,0.0
2026-01-16 05:30:00,1.16092,1.16106,1.16085,1.16087,190,8,0,0,0,0,0.0
2026-01-16 05:45:00,1.16087,1.1609,1.1605699999999999,1.16064,218,8,0,0,0,0,0.0
2026-01-16 06:00:00,1.16065,1.16084,1.16059,1.16082,196,8,0,0,0,0,0.0
2026-01-16 06:15:00,1.16082,1.16089,1.16059,1.1608,212,8,0,0,0,0,0.0
2026-01-16 06:30:00,1.1608,1.1608,1.16045,1.1604700000000001,216,8,0,0,1,1,2.0
2026-01-16 06:45:00,1.16046,1.16094,1.1604,1.16093,237,8,0,0,0,0,0.0
2026-01-16 07:00:00,1.1609099999999999,1.1614,1.16077,1.16132,449,8,0,0,0,0,0.0
2026-01-16 07:15:00,1.16132,1.16137,1.16087,1.16122,405,8,0,0,0,0,0.0
2026-01-16 07:30:00,1.16122,1.16129,1.16088,1.16127,487,8,0,0,0,0,0.0
2026-01-16 07:45:00,1.16129,1.16145,1.16103,1.1611799999999999,522,8,0,0,0,0,0.0
2026-01-16 08:00:00,1.1612,1.16137,1.1609099999999999,1.16104,527,8,0,0,0,0,0.0
2026-01-16 08:15:00,1.16104,1.1614200000000001,1.16082,1.16093,454,8,0,0,0,0,0.0
2026-01-16 08:30:00,1.16093,1.16137,1.16088,1.16103,486,8,0,0,0,0,0.0
2026-01-16 08:45:00,1.16103,1.16123,1.16089,1.1609,383,8,0,0,0,0,0.0
2026-01-16 09:00:00,1.1609,1.16122,1.16079,1.16121,338,8,0,0,0,0,0.0
2026-01-16 09:15:00,1.16121,1.16148,1.1610800000000001,1.16123,359,8,0,0,0,0,0.0
2026-01-16 09:30:00,1.16123,1.1613,1.16106,1.1611,342,8,0,0,0,0,0.0
2026-01-16 09:45:00,1.1611,1.16117,1.1608100000000001,1.1608100000000001,363,8,0,0,0,0,0.0
2026-01-16 10:00:00,1.16083,1.16113,1.16076,1.16096,341,8,0,0,0,0,0.0
2026-01-16 10:15:00,1.16096,1.16139,1.16083,1.16139,407,8,0,0,0,0,0.0
2026-01-16 10:30:00,1.16138,1.16171,1.1611799999999999,1.16159,392,8,0,0,0,0,0.0
2026-01-16 10:45:00,1.1616,1.16166,1.16125,1.16125,326,8,0,0,0,0,0.0
2026-01-16 11:00:00,1.16125,1.16183,1.16122,1.16183,386,8,0,0,0,0,0.0
2026-01-16 11:15:00,1.16187,1.1621,1.16182,1.16194,436,8,0,0,0,0,0.0
2026-01-16 11:30:00,1.16193,1.16218,1.16175,1.16206,418,8,0,0,0,0,0.0
2026-01-16 11:45:00,1.16206,1.16229,1.16185,1.16188,345,8,0,0,0,0,0.0
2026-01-16 12:00:00,1.16188,1.16217,1.16185,1.16198,440,8,0,0,0,0,0.0
2026-01-16 12:15:00,1.162,1.16208,1.16163,1.16164,391,8,0,0,0,0,0.0
2026-01-16 12:30:00,1.16164,1.16182,1.1615,1.1617,383,8,0,0,0,0,0.0
2026-01-16 12:45:00,1.1617,1.16198,1.16131,1.16186,512,8,0,0,0,0,0.0
2026-01-16 13:00:00,1.16184,1.16208,1.16139,1.1615199999999999,587,8,0,0,0,0,0.0
2026-01-16 13:15:00,1.16154,1.16178,1.16112,1.16156,595,8,0,0,0,0,0.0
2026-01-16 13:30:00,1.16156,1.16192,1.16154,1.16182,577,8,0,0,0,0,0.0
2026-01-16 13:45:00,1.16183,1.16192,1.16162,1.1618,515,8,0,0,0,0,0.0
2026-01-16 14:00:00,1.1618,1.16187,1.16138,1.16153,449,8,0,0,0,0,0.0
2026-01-16 14:15:00,1.1615199999999999,1.16166,1.16122,1.16145,464,8,0,0,0,0,0.0
2026-01-16 14:30:00,1.16147,1.1617,1.16135,1.16151,631,8,0,0,0,0,0.0
2026-01-16 14:45:00,1.16153,1.1620300000000001,1.16144,1.16178,689,8,0,0,0,0,0.0
2026-01-16 15:00:00,1.1618,1.16248,1.1618,1.16245,607,8,0,0,0,0,0.0
2026-01-16 15:15:00,1.16245,1.1627,1.16016,1.16023,2656,8,0,0,1,1,2.0
2026-01-16 15:30:00,1.16022,1.16048,1.15841,1.15894,1604,8,0,0,0,0,0.0
2026-01-16 15:45:00,1.15895,1.15975,1.15885,1.15934,1584,8,0,0,0,0,0.0
2026-01-16 16:00:00,1.1593499999999999,1.16048,1.1593499999999999,1.16048,1012,8,0,0,1,1,2.0
2026-01-16 16:15:00,1.16045,1.16048,1.1596,1.15982,840,8,0,0,0,0,0.0
2026-01-16 16:30:00,1.15979,1.16032,1.15956,1.1602999999999999,732,8,0,0,1,1,2.0
2026-01-16 16:45:00,1.16028,1.16055,1.15964,1.15981,705,8,0,0,0,0,0.0
2026-01-16 17:00:00,1.15982,1.16023,1.15964,1.1602000000000001,514,8,0,0,1,1,2.0
2026-01-16 17:15:00,1.1602000000000001,1.16024,1.15974,1.15987,451,8,0,0,1,1,2.0
2026-01-16 17:30:00,1.15987,1.16018,1.15957,1.1596,502,8,0,0,0,0,0.0
2026-01-16 17:45:00,1.1596,1.15985,1.15946,1.15953,474,8,0,0,0,0,0.0
2026-01-16 18:00:00,1.15951,1.15956,1.1589,1.1591,413,8,0,0,0,0,0.0
2026-01-16 18:15:00,1.1591,1.15951,1.15903,1.15948,333,8,0,0,0,0,0.0
2026-01-16 18:30:00,1.15948,1.1597,1.15931,1.15967,288,8,0,0,0,0,0.0
2026-01-16 18:45:00,1.15967,1.15989,1.15951,1.15953,340,8,0,0,0,0,0.0
2026-01-16 19:00:00,1.15951,1.15963,1.15918,1.15923,362,8,0,0,0,0,0.0
2026-01-16 19:15:00,1.15923,1.15952,1.15912,1.15945,253,8,0,0,0,0,0.0
2026-01-16 19:30:00,1.15944,1.15968,1.15932,1.15947,366,8,0,0,0,0,0.0
2026-01-16 19:45:00,1.15949,1.15972,1.15949,1.1596,295,8,0,0,0,0,0.0
2026-01-16 20:00:00,1.15962,1.15993,1.15958,1.15992,250,8,0,0,1,1,2.0
2026-01-16 20:15:00,1.15992,1.15998,1.15978,1.15997,216,8,0,0,1,1,2.0
2026-01-16 20:30:00,1.15997,1.15998,1.15952,1.15979,281,8,0,0,0,0,0.0
2026-01-16 20:45:00,1.15979,1.16018,1.15978,1.1599,271,8,0,0,1,1,2.0
2026-01-16 21:00:00,1.15992,1.16019,1.1598600000000001,1.16002,169,8,0,0,1,1,2.0
2026-01-16 21:15:00,1.16002,1.16016,1.16,1.16005,136,8,0,0,1,1,2.0
2026-01-16 21:30:00,1.16007,1.16012,1.15972,1.15979,203,8,0,0,0,0,0.0
2026-01-16 21:45:00,1.1598,1.15989,1.15974,1.15983,206,8,0,0,0,0,0.0
2026-01-18 22:00:00,1.1577,1.15817,1.15749,1.15817,132,48,0,0,0,0,0.0
2026-01-18 22:15:00,1.15817,1.15817,1.15753,1.15772,91,48,0,0,0,0,0.0
2026-01-18 22:30:00,1.15773,1.15833,1.15773,1.15804,186,48,0,0,0,0,0.0
2026-01-18 22:45:00,1.15804,1.1585,1.15804,1.15827,129,48,0,0,0,0,0.0
2026-01-18 23:00:00,1.15843,1.16078,1.15775,1.15981,1391,8,0,0,0,0,0.0
2026-01-18 23:15:00,1.15982,1.16124,1.15965,1.16116,839,8,0,0,0,0,0.0
2026-01-18 23:30:00,1.16116,1.16268,1.16105,1.16255,829,8,0,0,0,0,0.0
2026-01-18 23:45:00,1.16255,1.16263,1.16174,1.16239,633,8,0,0,0,0,0.0
2026-01-19 00:00:00,1.16238,1.16242,1.16082,1.16113,1031,8,0,0,0,0,0.0
2026-01-19 00:15:00,1.16113,1.16248,1.16044,1.16225,1436,8,0,0,0,0,0.0
2026-01-19 00:30:00,1.16225,1.16376,1.16209,1.1635900000000001,1028,8,0,0,0,0,0.0
2026-01-19 00:45:00,1.16357,1.16368,1.16303,1.16316,857,8,0,0,0,0,0.0
2026-01-19 01:00:00,1.16316,1.16342,1.1626400000000001,1.16267,783,8,0,0,0,0,0.0
2026-01-19 01:15:00,1.16267,1.16299,1.16235,1.16245,636,8,0,0,0,0,0.0
2026-01-19 01:30:00,1.16244,1.16276,1.16236,1.16252,458,8,0,0,0,0,0.0
2026-01-19 01:45:00,1.16252,1.1629,1.16217,1.16223,467,8,0,0,0,0,0.0
2026-01-19 02:00:00,1.16225,1.16235,1.16199,1.16223,589,8,0,0,0,0,0.0
2026-01-19 02:15:00,1.16221,1.16224,1.16155,1.162,428,8,0,0,0,0,0.0
2026-01-19 02:30:00,1.16198,1.16217,1.16173,1.16182,406,8,0,0,0,0,0.0
2026-01-19 02:45:00,1.16182,1.1619,1.16165,1.16174,313,8,0,0,0,0,0.0
2026-01-19 03:00:00,1.16175,1.16193,1.16158,1.16166,270,8,0,0,0,0,0.0
2026-01-19 03:15:00,1.16167,1.16226,1.16157,1.16216,371,8,0,0,0,0,0.0
2026-01-19 03:30:00,1.16215,1.16235,1.16191,1.16211,324,8,0,0,0,0,0.0
2026-01-19 03:45:00,1.16211,1.16258,1.16211,1.16242,254,8,0,0,0,0,0.0
2026-01-19 04:00:00,1.16242,1.16272,1.16242,1.16253,235,8,0,0,0,0,0.0
2026-01-19 04:15:00,1.16254,1.16299,1.16248,1.16292,277,8,0,0,0,0,0.0
2026-01-19 04:30:00,1.16292,1.1629800000000001,1.1627,1.16296,196,8,0,0,0,0,0.0
2026-01-19 04:45:00,1.16296,1.16334,1.16293,1.16326,427,8,0,0,0,0,0.0
2026-01-19 05:00:00,1.16328,1.16349,1.1632,1.16342,282,8,0,0,0,0,0.0
2026-01-19 05:15:00,1.16342,1.16371,1.1632500000000001,1.1636199999999999,292,8,0,0,0,0,0.0
2026-01-19 05:30:00,1.16361,1.16365,1.163,1.16312,333,8,0,0,0,0,0.0
2026-01-19 05:45:00,1.16312,1.16317,1.16265,1.16275,313,8,0,0,0,0,0.0
2026-01-19 06:00:00,1.16273,1.16305,1.1627,1.16286,310,8,0,0,0,0,0.0
2026-01-19 06:15:00,1.16286,1.1632,1.16271,1.16312,304,8,0,0,0,0,0.0
2026-01-19 06:30:00,1.1631,1.1631,1.16256,1.16256,386,8,0,0,0,0,0.0
2026-01-19 06:45:00,1.16255,1.16297,1.16246,1.16275,372,8,0,0,0,0,0.0
2026-01-19 07:00:00,1.16278,1.16413,1.1627,1.16395,853,8,0,1,0,1,14.0
2026-01-19 07:15:00,1.16393,1.16399,1.16324,1.16352,624,8,0,0,0,0,0.0
2026-01-19 07:30:00,1.1635,1.16351,1.16234,1.16251,674,8,0,0,0,0,0.0
2026-01-19 07:45:00,1.16252,1.16269,1.16227,1.16258,587,8,0,0,0,0,0.0
2026-01-19 08:00:00,1.16259,1.16276,1.16192,1.16211,689,8,0,0,0,0,0.0
2026-01-19 08:15:00,1.16212,1.16266,1.16192,1.16192,645,8,0,0,0,0,0.0
2026-01-19 08:30:00,1.16192,1.1625,1.16182,1.16235,524,8,0,0,0,0,0.0
2026-01-19 08:45:00,1.16235,1.16248,1.1621299999999999,1.16247,530,8,0,0,0,0,0.0
2026-01-19 09:00:00,1.16247,1.16294,1.1617,1.16173,620,8,0,0,0,0,0.0
2026-01-19 09:15:00,1.16173,1.16186,1.1610800000000001,1.16149,590,8,0,0,0,0,0.0
2026-01-19 09:30:00,1.16148,1.16241,1.16136,1.1623999999999999,507,8,0,0,0,0,0.0
2026-01-19 09:45:00,1.1623999999999999,1.16263,1.16223,1.16239,547,8,0,0,0,0,0.0
2026-01-19 10:00:00,1.1623999999999999,1.16281,1.16226,1.16276,443,8,0,0,0,0,0.0
2026-01-19 10:15:00,1.16276,1.16276,1.16226,1.16229,384,8,0,0,0,0,0.0
2026-01-19 10:30:00,1.16231,1.16247,1.16217,1.16226,340,8,0,0,0,0,0.0
2026-01-19 10:45:00,1.16226,1.1627399999999999,1.16215,1.16237,566,8,0,0,0,0,0.0
2026-01-19 11:00:00,1.16238,1.16252,1.16206,1.16228,401,8,0,0,0,0,0.0
2026-01-19 11:15:00,1.16228,1.16229,1.16198,1.16219,367,8,0,0,0,0,0.0
2026-01-19 11:30:00,1.16219,1.16249,1.16207,1.16241,319,8,0,0,0,0,0.0
2026-01-19 11:45:00,1.16241,1.16286,1.1623999999999999,1.16276,349,8,0,0,0,0,0.0
2026-01-19 12:00:00,1.16276,1.16292,1.16259,1.1629,394,8,0,0,0,0,0.0
2026-01-19 12:15:00,1.1629,1.16322,1.16284,1.16292,382,8,0,0,0,0,0.0
2026-01-19 12:30:00,1.16292,1.16329,1.16286,1.16316,401,8,0,0,0,0,0.0
2026-01-19 12:45:00,1.16314,1.16316,1.16246,1.16254,447,8,0,0,0,0,0.0
2026-01-19 13:00:00,1.16254,1.16312,1.16254,1.16299,502,8,0,0,0,0,0.0
2026-01-19 13:15:00,1.1630099999999999,1.16339,1.16295,1.16318,429,8,0,0,0,0,0.0
2026-01-19 13:30:00,1.16316,1.16349,1.16316,1.16331,484,8,0,0,0,0,0.0
2026-01-19 13:45:00,1.16331,1.1635,1.16297,1.16317,424,8,0,0,0,0,0.0
2026-01-19 14:00:00,1.16314,1.16342,1.16303,1.16309,434,8,0,0,0,0,0.0
